DATETIME,IDENTIFIER,INFO,FILE,USER,LAB,VERSION,TAG1,TAG2,TAG3
"2017-04-15 22:39:59",reports_testhistory,"from=2000-04-15&to=2017-04-15&ip=0&viz=[object HTMLInputElement]",reports_testhistory.php?location=127&patient_id=1508&yf=2000&mf=04&df=15&yt=2017&mt=04&dt=15&ip=0&viz=[object%20HTMLInputElement],53,127,3.21,X,X,X
"2017-04-15 22:41:41",reports_testhistory,"from=2000-04-15&to=2017-04-15&ip=0&viz=[object HTMLInputElement]",reports_testhistory.php?location=127&patient_id=1508&yf=2000&mf=04&df=15&yt=2017&mt=04&dt=15&ip=0&viz=[object%20HTMLInputElement],53,127,3.21,X,X,X
"2017-04-15 22:41:45",reports_testhistory,"from=2000-04-15&to=2017-04-15&ip=0&viz=[object HTMLInputElement]",reports_testhistory.php?location=127&patient_id=1836&yf=2000&mf=04&df=15&yt=2017&mt=04&dt=15&ip=0&viz=[object%20HTMLInputElement],53,127,3.21,X,X,X
"2017-04-15 22:42:33",reports_testhistory,"from=2000-04-15&to=2017-04-15&ip=0&viz=[object HTMLInputElement]",reports_testhistory.php?location=127&patient_id=1508&yf=2000&mf=04&df=15&yt=2017&mt=04&dt=15&ip=0&viz=[object%20HTMLInputElement],53,127,3.21,X,X,X
"2017-04-15 22:42:41",reports_testhistory,"from=2000-04-15&to=2017-04-15&ip=0&viz=[object HTMLInputElement]",reports_testhistory.php?location=127&patient_id=1836&yf=2000&mf=04&df=15&yt=2017&mt=04&dt=15&ip=0&viz=[object%20HTMLInputElement],53,127,3.21,X,X,X
"2017-04-15 22:43:04",reports_testhistory,"from=2000-04-15&to=2017-04-15&ip=0&viz=[object HTMLInputElement]",reports_testhistory.php?location=127&patient_id=1836&yf=2000&mf=04&df=15&yt=2017&mt=04&dt=15&ip=0&viz=[object%20HTMLInputElement],53,127,3.21,X,X,X
"2017-04-15 22:43:23",export_word,X,export_pdf,53,127,3.21,X,X,X
"2017-04-15 22:45:43",reports_testhistory,"from=2000-04-15&to=2017-04-15&ip=0&viz=[object HTMLInputElement]",reports_testhistory.php?location=127&patient_id=1836&yf=2000&mf=04&df=15&yt=2017&mt=04&dt=15&ip=0&viz=[object%20HTMLInputElement],53,127,3.21,X,X,X
"2017-04-15 22:46:23",reports_testhistory,"from=2000-04-15&to=2017-04-15&ip=0&viz=[object HTMLInputElement]",reports_testhistory.php?location=127&patient_id=1836&yf=2000&mf=04&df=15&yt=2017&mt=04&dt=15&ip=0&viz=[object%20HTMLInputElement],53,127,3.21,X,X,X
"2017-04-15 22:46:41",reports_testhistory,"from=2000-04-15&to=2017-04-15&ip=0&viz=[object HTMLInputElement]",reports_testhistory.php?location=127&patient_id=1836&yf=2000&mf=04&df=15&yt=2017&mt=04&dt=15&ip=0&viz=[object%20HTMLInputElement],53,127,3.21,X,X,X
"2017-04-15 22:46:54",reports_testhistory,"from=2000-04-15&to=2017-04-15&ip=0&viz=[object HTMLInputElement]",reports_testhistory.php?location=127&patient_id=1836&yf=2000&mf=04&df=15&yt=2017&mt=04&dt=15&ip=0&viz=[object%20HTMLInputElement],53,127,3.21,X,X,X
"2017-04-15 22:47:21",reports_testhistory,"from=2000-04-15&to=2017-04-15&ip=0&viz=[object HTMLInputElement]",reports_testhistory.php?location=127&patient_id=1836&yf=2000&mf=04&df=15&yt=2017&mt=04&dt=15&ip=0&viz=[object%20HTMLInputElement],53,127,3.21,X,X,X
"2017-04-15 22:47:35",reports_testhistory,"from=2000-04-15&to=2017-04-15&ip=0&viz=[object HTMLInputElement]",reports_testhistory.php?location=127&patient_id=1836&yf=2000&mf=04&df=15&yt=2017&mt=04&dt=15&ip=0&viz=[object%20HTMLInputElement],53,127,3.21,X,X,X
"2017-04-15 22:47:44",reports_testhistory,"from=2000-04-15&to=2017-04-15&ip=0&viz=[object HTMLInputElement]",reports_testhistory.php?location=127&patient_id=1836&yf=2000&mf=04&df=15&yt=2017&mt=04&dt=15&ip=0&viz=[object%20HTMLInputElement],53,127,3.21,X,X,X
"2017-04-15 22:47:53",reports_testhistory,"from=2000-04-15&to=2017-04-15&ip=0&viz=[object HTMLInputElement]",reports_testhistory.php?location=127&patient_id=1836&yf=2000&mf=04&df=15&yt=2017&mt=04&dt=15&ip=0&viz=[object%20HTMLInputElement],53,127,3.21,X,X,X
"2017-04-15 22:48:06",reports_testhistory,"from=2000-04-15&to=2017-04-15&ip=0&viz=[object HTMLInputElement]",reports_testhistory.php?location=127&patient_id=1508&yf=2000&mf=04&df=15&yt=2017&mt=04&dt=15&ip=0&viz=[object%20HTMLInputElement],53,127,3.21,X,X,X
"2017-04-15 22:48:49",reports_testhistory,"from=2000-04-15&to=2017-04-15&ip=0&viz=[object HTMLInputElement]",reports_testhistory.php?location=127&patient_id=1508&yf=2000&mf=04&df=15&yt=2017&mt=04&dt=15&ip=0&viz=[object%20HTMLInputElement],53,127,3.21,X,X,X
"2017-04-15 22:49:04",reports_testhistory,"from=2000-04-15&to=2017-04-15&ip=0&viz=[object HTMLInputElement]",reports_testhistory.php?location=127&patient_id=1508&yf=2000&mf=04&df=15&yt=2017&mt=04&dt=15&ip=0&viz=[object%20HTMLInputElement],53,127,3.21,X,X,X
"2017-04-15 22:49:09",reports_testhistory,"from=2000-04-15&to=2017-04-15&ip=0&viz=[object HTMLInputElement]",reports_testhistory.php?location=127&patient_id=1836&yf=2000&mf=04&df=15&yt=2017&mt=04&dt=15&ip=0&viz=[object%20HTMLInputElement],53,127,3.21,X,X,X
"2017-04-15 22:49:22",reports_testhistory,"from=2000-04-15&to=2017-04-15&ip=0&viz=[object HTMLInputElement]",reports_testhistory.php?location=127&patient_id=1508&yf=2000&mf=04&df=15&yt=2017&mt=04&dt=15&ip=0&viz=[object%20HTMLInputElement],53,127,3.21,X,X,X
"2017-04-15 22:50:01",reports_testhistory,"from=2000-04-15&to=2017-04-15&ip=0&viz=[object HTMLInputElement]",reports_testhistory.php?location=127&patient_id=1508&yf=2000&mf=04&df=15&yt=2017&mt=04&dt=15&ip=0&viz=[object%20HTMLInputElement],53,127,3.21,X,X,X
"2017-04-15 22:50:19",lab_config_home,X,lab_config_home.php?id=127,53,127,3.21,X,X,X
"2017-04-15 22:50:25",view_stocks,X,view_stocks,53,127,3.21,X,X,X
"2017-04-15 22:51:32",reports_testhistory,"from=2000-04-15&to=2017-04-15&ip=0&viz=[object HTMLInputElement]",reports_testhistory.php?location=127&patient_id=1836&yf=2000&mf=04&df=15&yt=2017&mt=04&dt=15&ip=0&viz=[object%20HTMLInputElement],53,127,3.21,X,X,X
"2017-04-15 23:24:43",reports_testhistory,"from=2000-04-15&to=2017-04-15&ip=0&viz=[object HTMLInputElement]",reports_testhistory.php?location=127&patient_id=1836&yf=2000&mf=04&df=15&yt=2017&mt=04&dt=15&ip=0&viz=[object%20HTMLInputElement],53,127,3.21,X,X,X
"2017-04-15 23:25:02",reports_testhistory,"from=2000-04-15&to=2017-04-15&ip=0&viz=[object HTMLInputElement]",reports_testhistory.php?location=127&patient_id=1836&yf=2000&mf=04&df=15&yt=2017&mt=04&dt=15&ip=0&viz=[object%20HTMLInputElement],53,127,3.21,X,X,X
"2017-04-15 23:25:47",reports_testhistory,"from=2000-04-15&to=2017-04-15&ip=0&viz=[object HTMLInputElement]",reports_testhistory.php?location=127&patient_id=1836&yf=2000&mf=04&df=15&yt=2017&mt=04&dt=15&ip=0&viz=[object%20HTMLInputElement],53,127,3.21,X,X,X
"2017-04-15 23:26:08",reports_testhistory,"from=2000-04-15&to=2017-04-15&ip=0&viz=[object HTMLInputElement]",reports_testhistory.php?location=127&patient_id=1836&yf=2000&mf=04&df=15&yt=2017&mt=04&dt=15&ip=0&viz=[object%20HTMLInputElement],53,127,3.21,X,X,X
"2017-04-15 23:26:42",reports_testhistory,"from=2000-04-15&to=2017-04-15&ip=0&viz=[object HTMLInputElement]",reports_testhistory.php?location=127&patient_id=1836&yf=2000&mf=04&df=15&yt=2017&mt=04&dt=15&ip=0&viz=[object%20HTMLInputElement],53,127,3.21,X,X,X
"2017-04-15 23:29:39",reports_testhistory,"from=2000-04-15&to=2017-04-15&ip=0&viz=[object HTMLInputElement]",reports_testhistory.php?location=127&patient_id=1836&yf=2000&mf=04&df=15&yt=2017&mt=04&dt=15&ip=0&viz=[object%20HTMLInputElement],53,127,3.21,X,X,X
"2017-04-15 23:29:51",reports_testhistory,"from=2000-04-15&to=2017-04-15&ip=0&viz=[object HTMLInputElement]",reports_testhistory.php?location=127&patient_id=1836&yf=2000&mf=04&df=15&yt=2017&mt=04&dt=15&ip=0&viz=[object%20HTMLInputElement],53,127,3.21,X,X,X
"2017-04-15 23:30:49",reports_testhistory,"from=2000-04-15&to=2017-04-15&ip=0&viz=[object HTMLInputElement]",reports_testhistory.php?location=127&patient_id=1836&yf=2000&mf=04&df=15&yt=2017&mt=04&dt=15&ip=0&viz=[object%20HTMLInputElement],53,127,3.21,X,X,X
"2017-04-15 23:34:18",reports_testhistory,"from=2000-04-15&to=2017-04-15&ip=0&viz=[object HTMLInputElement]",reports_testhistory.php?location=127&patient_id=1836&yf=2000&mf=04&df=15&yt=2017&mt=04&dt=15&ip=0&viz=[object%20HTMLInputElement],,,3.21,X,X,X
"2017-04-15 23:34:31",reports_testhistory,from=2017-04-15&to=2017-04-15&ip=0&viz=,reports_testhistory.php?patient_id=1836&location=127&yf=2017&mf=04&df=15&yt=2017&mt=04&dt=15&ip=0&labsection=0,53,127,3.21,X,X,X
"2017-04-15 23:34:42",reports_testhistory,"from=2000-04-15&to=2017-04-15&ip=0&viz=[object HTMLInputElement]",reports_testhistory.php?location=127&patient_id=1836&yf=2000&mf=04&df=15&yt=2017&mt=04&dt=15&ip=0&viz=[object%20HTMLInputElement],53,127,3.21,X,X,X
"2017-04-15 23:38:24",reports_testhistory,"from=2000-04-15&to=2017-04-15&ip=0&viz=[object HTMLInputElement]",reports_testhistory.php?location=127&patient_id=1508&yf=2000&mf=04&df=15&yt=2017&mt=04&dt=15&ip=0&viz=[object%20HTMLInputElement],53,127,3.21,X,X,X
"2017-04-15 23:44:25",reports_testhistory,"from=2000-04-15&to=2017-04-15&ip=0&viz=[object HTMLInputElement]",reports_testhistory.php?location=127&patient_id=1508&yf=2000&mf=04&df=15&yt=2017&mt=04&dt=15&ip=0&viz=[object%20HTMLInputElement],53,127,3.21,X,X,X
"2017-04-16 00:02:38",reports_testhistory,"from=2000-04-15&to=2017-04-15&ip=0&viz=[object HTMLInputElement]",reports_testhistory.php?location=127&patient_id=1508&yf=2000&mf=04&df=15&yt=2017&mt=04&dt=15&ip=0&viz=[object%20HTMLInputElement],53,127,3.21,X,X,X
"2017-04-16 00:11:26",reports_testhistory,"from=2000-04-15&to=2017-04-15&ip=0&viz=[object HTMLInputElement]",reports_testhistory.php?location=127&patient_id=1836&yf=2000&mf=04&df=15&yt=2017&mt=04&dt=15&ip=0&viz=[object%20HTMLInputElement],53,127,3.21,X,X,X
"2017-04-16 00:19:42",reports_testhistory,"from=2000-04-15&to=2017-04-15&ip=0&viz=[object HTMLInputElement]",reports_testhistory.php?location=127&patient_id=1836&yf=2000&mf=04&df=15&yt=2017&mt=04&dt=15&ip=0&viz=[object%20HTMLInputElement],53,127,3.21,X,X,X
"2017-04-16 00:20:04",reports_testhistory,"from=2000-04-15&to=2017-04-15&ip=0&viz=[object HTMLInputElement]",reports_testhistory.php?location=127&patient_id=1836&yf=2000&mf=04&df=15&yt=2017&mt=04&dt=15&ip=0&viz=[object%20HTMLInputElement],53,127,3.21,X,X,X
"2017-04-16 00:48:43",reports,X,reports,123,,3.21,X,X,X
"2017-04-16 00:52:24",reports,X,reports,123,,3.21,X,X,X
"2017-04-16 00:53:49",reports,X,reports,123,,3.21,X,X,X
"2017-04-16 00:54:02",reports,X,reports,123,,3.21,X,X,X
"2017-04-16 00:54:30",reports,X,reports,123,,3.21,X,X,X
"2017-04-16 00:55:06",reports,X,reports,123,,3.21,X,X,X
"2017-04-16 00:56:19",reports,X,reports,123,,3.21,X,X,X
"2017-04-16 00:57:45",reports,X,reports,123,,3.21,X,X,X
"2017-04-16 00:57:58",reports,X,reports,123,,3.21,X,X,X
"2017-04-16 00:58:29",tests_aggregate_report,from=2016-07-20&to=2017-01-16,tests_aggregate_report,123,,3.21,X,X,X
"2017-04-16 00:58:36",reports,X,reports,123,,3.21,X,X,X
"2017-04-16 01:03:59",tests_aggregate_report,from=2016-07-20&to=2017-04-16,tests_aggregate_report,123,,3.21,X,X,X
"2017-04-16 01:04:06",reports,X,reports,123,,3.21,X,X,X
"2017-04-16 01:13:22",reports,X,reports,123,,3.21,X,X,X
"2017-04-16 01:16:47",reports,X,reports,123,,3.21,X,X,X
"2017-04-16 01:17:11",tests_aggregate_report,from=2000-07-20&to=2017-03-31,tests_aggregate_report,123,,3.21,X,X,X
"2017-04-16 01:17:24",export_word_aggregate,X,export_word_aggregate,123,,3.21,X,X,X
"2017-04-16 01:18:53",reports,X,reports,123,,3.21,X,X,X
"2017-04-16 01:19:09",tests_aggregate_report,from=2016-04-12&to=2017-03-30,site_aggregate_report,123,,3.21,X,X,X
"2017-04-16 01:19:13",reports,X,reports,123,,3.21,X,X,X
"2017-04-16 01:19:25",tests_aggregate_report,from=2016-07-20&to=2017-04-01,site_aggregate_report,123,,3.21,X,X,X
"2017-04-16 01:23:41",reports,X,reports,123,,3.21,X,X,X
"2017-04-16 01:23:54",reports,X,reports,123,,3.21,X,X,X
"2017-04-16 01:25:53",lab_config_home,X,lab_config_home.php?id=127,53,127,3.21,X,X,X
"2017-04-16 01:25:59",view_stocks,X,view_stocks,53,127,3.21,X,X,X
"2017-04-16 01:26:30",reports,X,reports,123,,3.21,X,X,X
"2017-04-16 01:29:31",reports,X,reports,123,,3.21,X,X,X
"2017-04-16 01:30:09",reports,X,reports,123,,3.21,X,X,X
"2017-04-16 01:30:50",reports,X,reports,123,,3.21,X,X,X
"2017-04-16 01:35:48",reports,X,reports,123,,3.21,X,X,X
"2017-04-16 01:38:38",reports,X,reports,123,,3.21,X,X,X
"2017-04-16 01:40:12",reports,X,reports,123,,3.21,X,X,X
"2017-04-16 01:41:13",reports,X,reports,123,,3.21,X,X,X
"2017-04-16 01:41:29",reports,X,reports,123,,3.21,X,X,X
"2017-04-16 01:42:24",reports,X,reports,123,,3.21,X,X,X
"2017-04-16 05:21:05",lab_config_home,X,lab_config_home.php?id=127,53,127,3.21,X,X,X
"2017-04-16 05:21:15",view_stocks,X,view_stocks,53,127,3.21,X,X,X
"2017-04-16 05:24:12",lab_config_home,X,lab_config_home.php?id=127,53,127,3.21,X,X,X
"2017-04-16 05:24:18",view_stocks,X,view_stocks,53,127,3.21,X,X,X
"2017-04-16 05:24:56",lab_config_home,X,lab_config_home.php?id=127,53,127,3.21,X,X,X
"2017-04-16 05:25:03",view_stocks,X,view_stocks,53,127,3.21,X,X,X
"2017-04-16 05:25:36",lab_config_home,X,lab_config_home.php?id=127,53,127,3.21,X,X,X
"2017-04-16 05:25:42",view_stocks,X,view_stocks,53,127,3.21,X,X,X
"2017-04-16 05:26:33",catalog,X,catalog,53,127,3.21,X,X,X
"2017-04-16 05:26:36",reports,X,reports,53,127,3.21,X,X,X
